,Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
1099,2023-03-10,41.66,38.14,9.47,Jawa Timur
1100,2023-03-11,41.66,38.14,38.06,Jawa Timur
1101,2023-03-12,41.66,38.14,37.7,Jawa Timur
1102,2023-03-13,41.23,38.14,37.7,Jawa Timur
1103,2023-03-14,41.23,38.14,37.7,Jawa Timur
1104,2023-03-15,41.23,38.14,37.7,Jawa Timur
1105,2023-03-16,41.23,38.14,37.7,Jawa Timur
1106,2023-03-17,40.85,37.77,38.06,Jawa Timur
1107,2023-03-18,40.85,38.14,37.52,Jawa Timur
1108,2023-03-19,40.62,36.73,37.2,Jawa Timur
1109,2023-03-20,41.27,37.36,38.11,Jawa Timur
1110,2023-03-21,41.27,38.11,37.7,Jawa Timur
1111,2023-03-22,41.27,38.11,37.7,Jawa Timur
1112,2023-03-23,41.27,38.11,37.7,Jawa Timur
1113,2023-03-24,41.27,38.11,37.7,Jawa Timur
1114,2023-03-25,41.27,38.11,37.7,Jawa Timur
1115,2023-03-26,41.27,38.11,37.7,Jawa Timur
1116,2023-03-27,41.27,35.49,37.7,Jawa Timur
1117,2023-03-28,41.27,37.36,37.91,Jawa Timur
1118,2023-03-29,41.47,37.36,37.54,Jawa Timur
1119,2023-03-30,41.66,37.14,37.54,Jawa Timur
1120,2023-03-31,41.66,37.14,37.54,Jawa Timur
1121,2023-04-01,41.66,37.36,37.54,Jawa Timur
1122,2023-04-02,41.66,37.73,37.54,Jawa Timur
1123,2023-04-03,41.84,37.73,37.54,Jawa Timur
1124,2023-04-04,41.84,37.73,37.54,Jawa Timur
1125,2023-04-05,41.84,36.58,37.34,Jawa Timur
1126,2023-04-06,41.84,36.98,37.7,Jawa Timur
1127,2023-04-07,41.84,36.98,36.7,Jawa Timur
1128,2023-04-08,41.03,36.74,35.79,Jawa Timur
1129,2023-04-09,41.61,36.39,36.96,Jawa Timur
1130,2023-04-10,41.42,36.39,36.96,Jawa Timur
1131,2023-04-11,41.42,36.39,23.32,Jawa Timur
1132,2023-04-12,41.0,36.18,36.96,Jawa Timur
1133,2023-04-13,41.0,36.18,36.96,Jawa Timur
1134,2023-04-14,41.0,36.76,37.67,Jawa Timur
1135,2023-04-15,41.0,36.39,37.67,Jawa Timur
1136,2023-04-16,41.0,36.39,37.67,Jawa Timur
1137,2023-04-17,41.0,36.39,37.67,Jawa Timur
1138,2023-04-18,40.23,36.39,37.67,Jawa Timur
1139,2023-04-19,41.42,36.78,37.53,Jawa Timur
1140,2023-04-20,40.8,37.24,36.34,Jawa Timur
1141,2023-04-21,40.63,36.57,38.08,Jawa Timur
1142,2023-04-22,40.55,36.48,38.1,Jawa Timur
1143,2023-04-23,40.63,37.56,37.36,Jawa Timur
1144,2023-04-24,41.03,37.56,37.73,Jawa Timur
1145,2023-04-25,41.03,37.56,37.73,Jawa Timur
1146,2023-04-26,40.85,37.56,37.73,Jawa Timur
1147,2023-04-27,40.85,36.95,37.73,Jawa Timur
1148,2023-04-28,40.85,37.56,35.73,Jawa Timur
1149,2023-04-29,40.85,37.36,37.32,Jawa Timur
1150,2023-04-30,40.46,37.36,37.32,Jawa Timur
1151,2023-05-01,40.04,37.16,37.32,Jawa Timur
1152,2023-05-02,40.04,37.16,37.32,Jawa Timur
1153,2023-05-03,40.04,37.16,37.32,Jawa Timur
1154,2023-05-04,41.13,37.93,38.07,Jawa Timur
1155,2023-05-05,41.13,38.34,38.07,Jawa Timur
1156,2023-05-06,40.27,36.28,38.43,Jawa Timur
1157,2023-05-07,40.27,36.28,38.43,Jawa Timur
1158,2023-05-08,40.27,36.28,38.43,Jawa Timur
1159,2023-05-09,40.27,36.28,38.43,Jawa Timur
1160,2023-05-10,40.27,36.28,38.43,Jawa Timur
1161,2023-05-11,40.68,36.08,38.64,Jawa Timur
1162,2023-05-12,40.68,36.08,38.64,Jawa Timur
1163,2023-05-13,41.74,37.13,38.64,Jawa Timur
1164,2023-05-14,41.32,36.73,38.64,Jawa Timur
1165,2023-05-15,41.32,36.93,38.43,Jawa Timur
1166,2023-05-16,41.32,36.93,38.64,Jawa Timur
1167,2023-05-17,41.32,36.93,38.43,Jawa Timur
1168,2023-05-18,41.32,36.93,38.43,Jawa Timur
1169,2023-05-19,40.45,36.18,38.06,Jawa Timur
1170,2023-01-06,36.52,31.11,29.07,Bengkulu
1171,2023-01-07,34.62,30.06,30.69,Bengkulu
1172,2023-01-08,34.62,30.3,29.86,Bengkulu
1173,2023-01-09,34.24,29.87,29.05,Bengkulu
1174,2023-01-10,34.19,29.87,28.79,Bengkulu
1175,2023-01-11,34.14,29.76,28.56,Bengkulu
1176,2023-01-12,32.92,28.85,27.84,Bengkulu
1177,2023-01-13,33.31,29.38,28.0,Bengkulu
1178,2023-01-14,33.39,29.71,28.3,Bengkulu
1179,2023-01-15,32.5,29.27,29.03,Bengkulu
1180,2023-01-16,33.0,29.19,28.13,Bengkulu
1181,2023-01-17,30.96,28.93,28.2,Bengkulu
1182,2023-01-18,33.49,28.62,28.24,Bengkulu
1183,2023-01-19,32.19,28.62,27.94,Bengkulu
1184,2023-01-20,31.2,28.67,27.93,Bengkulu
1185,2023-01-21,31.9,28.56,28.09,Bengkulu
1186,2023-01-22,32.31,28.52,28.02,Bengkulu
1187,2023-01-23,31.89,28.63,28.67,Bengkulu
1188,2023-01-24,31.96,28.43,28.73,Bengkulu
1189,2023-01-25,32.47,28.42,28.53,Bengkulu
1190,2023-01-26,32.11,28.93,28.99,Bengkulu
1191,2023-01-27,32.02,28.41,28.3,Bengkulu
1192,2023-01-28,27.09,28.68,16.92,Bengkulu
1193,2023-01-29,31.57,28.8,28.69,Bengkulu
1194,2023-01-30,31.96,28.6,28.94,Bengkulu
1195,2023-01-31,34.31,28.66,28.56,Bengkulu
1196,2023-02-01,34.31,28.6,28.86,Bengkulu
1197,2023-02-02,33.8,28.79,28.52,Bengkulu
1198,2023-02-03,34.22,28.92,28.86,Bengkulu
1199,2023-02-04,33.92,28.86,28.56,Bengkulu
1200,2023-02-05,32.95,28.91,28.53,Bengkulu
1201,2023-02-06,32.82,28.78,28.28,Bengkulu
1202,2023-02-07,32.65,18.74,28.2,Bengkulu
1203,2023-02-08,33.91,28.73,28.38,Bengkulu
1204,2023-02-09,33.79,28.5,28.3,Bengkulu
1205,2023-02-10,33.79,28.82,28.3,Bengkulu
1206,2023-02-11,34.23,28.94,28.63,Bengkulu
1207,2023-02-12,33.79,28.69,28.73,Bengkulu
1208,2023-02-13,34.23,28.77,28.81,Bengkulu
1209,2023-02-14,35.13,28.64,28.65,Bengkulu
1210,2023-02-15,34.67,28.85,28.27,Bengkulu
1211,2023-02-16,34.41,28.97,28.48,Bengkulu
1212,2023-02-17,33.73,28.84,28.73,Bengkulu
1213,2023-02-18,34.51,28.49,28.65,Bengkulu
1214,2023-02-19,34.96,28.58,28.52,Bengkulu
1215,2023-02-20,34.94,28.46,28.37,Bengkulu
1216,2023-02-21,35.05,28.64,28.34,Bengkulu
1217,2023-02-22,34.35,28.51,28.26,Bengkulu
1218,2023-02-23,33.89,28.81,29.6,Bengkulu
1219,2023-02-24,34.55,28.49,28.64,Bengkulu
1220,2023-02-25,34.17,24.55,28.61,Bengkulu
1221,2023-02-26,34.23,28.96,28.56,Bengkulu
1222,2023-02-27,34.63,28.89,28.34,Bengkulu
1223,2023-02-28,34.99,28.63,27.92,Bengkulu
1224,2023-03-01,34.96,28.4,27.77,Bengkulu
1225,2023-03-02,35.26,28.76,28.37,Bengkulu
1226,2023-03-03,35.17,28.64,27.92,Bengkulu
1227,2023-03-04,35.04,29.08,28.76,Bengkulu
1228,2023-03-05,35.04,28.9,28.2,Bengkulu
1229,2023-03-06,35.12,29.03,28.2,Bengkulu
1230,2023-03-07,35.88,29.44,28.16,Bengkulu
1231,2023-03-08,36.36,29.1,28.09,Bengkulu
1232,2023-03-09,36.36,29.1,28.16,Bengkulu
1233,2023-03-10,36.1,29.16,28.01,Bengkulu
1234,2023-03-11,35.79,29.23,27.94,Bengkulu
1235,2023-03-12,35.31,29.36,28.46,Bengkulu
1236,2023-03-13,35.68,29.21,28.11,Bengkulu
1237,2023-03-14,35.53,29.27,28.03,Bengkulu
1238,2023-03-15,36.08,29.13,28.19,Bengkulu
1239,2023-03-16,35.9,29.41,28.0,Bengkulu
1240,2023-03-17,35.9,29.41,28.45,Bengkulu
1241,2023-03-18,35.57,29.41,28.19,Bengkulu
1242,2023-03-19,35.52,29.55,28.37,Bengkulu
1243,2023-03-20,35.77,29.54,28.37,Bengkulu
1244,2023-03-21,36.32,29.66,28.49,Bengkulu
1245,2023-03-22,37.12,29.94,29.08,Bengkulu
1246,2023-03-23,36.32,29.38,28.92,Bengkulu
1247,2023-03-24,36.44,29.38,28.61,Bengkulu
1248,2023-03-25,36.1,29.31,28.53,Bengkulu
1249,2023-03-26,36.47,29.59,28.47,Bengkulu
1250,2023-03-27,36.04,29.8,28.63,Bengkulu
1251,2023-03-28,36.14,29.35,28.42,Bengkulu
1252,2023-03-29,36.32,29.79,28.45,Bengkulu
1253,2023-03-30,36.14,29.66,28.5,Bengkulu
1254,2023-03-31,36.47,30.11,28.5,Bengkulu
1255,2023-04-01,36.08,29.66,28.66,Bengkulu
1256,2023-04-02,36.83,29.79,28.91,Bengkulu
1257,2023-04-03,35.79,29.55,28.68,Bengkulu
1258,2023-04-04,35.09,29.28,27.94,Bengkulu
1259,2023-04-05,34.58,29.29,28.4,Bengkulu
1260,2023-04-06,34.55,29.25,27.81,Bengkulu
1261,2023-04-07,34.93,29.21,28.28,Bengkulu
1262,2023-04-08,34.93,29.99,28.26,Bengkulu
1263,2023-04-09,34.93,29.42,28.18,Bengkulu
1264,2023-04-10,35.62,29.42,24.28,Bengkulu
1265,2023-04-11,35.78,29.38,28.37,Bengkulu
1266,2023-04-12,35.3,29.42,28.44,Bengkulu
1267,2023-04-13,34.88,29.67,28.4,Bengkulu
1268,2023-04-14,35.3,29.55,28.26,Bengkulu
1269,2023-04-15,35.24,29.67,28.39,Bengkulu
1270,2023-04-16,35.66,29.67,28.13,Bengkulu
1271,2023-04-17,35.99,29.79,28.43,Bengkulu
1272,2023-04-18,35.24,29.87,28.91,Bengkulu
1273,2023-04-19,35.91,29.37,28.6,Bengkulu
1274,2023-04-20,37.73,29.6,28.87,Bengkulu
1275,2023-04-21,38.22,29.54,28.83,Bengkulu
1276,2023-04-22,35.0,30.98,30.0,Bengkulu
1277,2023-04-23,37.8,31.69,31.18,Bengkulu
1278,2023-04-24,37.71,29.96,29.74,Bengkulu
1279,2023-04-25,38.07,29.96,29.3,Bengkulu
1280,2023-04-26,38.07,30.14,29.15,Bengkulu
1281,2023-04-27,38.78,30.46,29.26,Bengkulu
1282,2023-04-28,37.05,29.66,28.83,Bengkulu
1283,2023-04-29,36.21,29.97,28.83,Bengkulu
1284,2023-04-30,36.04,29.79,28.72,Bengkulu
1285,2023-05-01,34.47,29.73,29.25,Bengkulu
1286,2023-05-02,34.81,29.54,29.25,Bengkulu
1287,2023-05-03,34.81,29.48,29.15,Bengkulu
1288,2023-05-04,34.9,29.67,29.46,Bengkulu
1289,2023-05-05,35.13,29.05,29.49,Bengkulu
1290,2023-05-06,34.44,29.53,28.97,Bengkulu
1291,2023-05-07,34.6,29.45,28.82,Bengkulu
1292,2023-05-08,34.77,29.5,29.06,Bengkulu
1293,2023-05-09,35.85,29.6,28.91,Bengkulu
1294,2023-05-10,35.19,29.25,28.83,Bengkulu
1295,2023-05-11,35.76,29.32,29.47,Bengkulu
1296,2023-05-12,35.76,29.13,28.86,Bengkulu
1297,2023-05-13,35.23,29.53,28.58,Bengkulu
1298,2023-05-14,35.44,29.29,28.34,Bengkulu
1299,2023-05-15,35.2,29.42,28.58,Bengkulu
1300,2023-05-16,35.36,29.68,28.76,Bengkulu
1301,2023-05-17,35.76,29.63,29.03,Bengkulu
1302,2023-05-18,36.26,29.31,29.57,Bengkulu
1303,2023-05-19,36.99,29.53,25.31,Bengkulu
1304,2023-01-06,33.36,36.59,38.01,Jawa Barat
1305,2023-01-07,34.32,37.75,39.87,Jawa Barat
1306,2023-01-08,32.08,38.6,38.82,Jawa Barat
1307,2023-01-10,37.2,38.1,42.1,Jawa Barat
1308,2023-01-11,35.61,35.0,42.1,Jawa Barat
1309,2023-01-12,37.32,36.08,42.57,Jawa Barat
1310,2023-01-13,37.8,37.75,41.39,Jawa Barat
1311,2023-01-14,37.43,38.16,40.58,Jawa Barat
1312,2023-01-15,37.8,38.16,42.32,Jawa Barat
1313,2023-01-16,36.65,38.16,42.32,Jawa Barat
1314,2023-01-17,37.8,39.34,42.32,Jawa Barat
1315,2023-01-18,37.0,37.52,42.81,Jawa Barat
1316,2023-01-19,37.8,37.72,43.0,Jawa Barat
1317,2023-01-20,36.08,35.83,41.64,Jawa Barat
1318,2023-01-21,34.76,36.77,44.3,Jawa Barat
1319,2023-01-22,36.37,35.32,43.26,Jawa Barat
1320,2023-01-23,36.37,35.83,42.68,Jawa Barat
1321,2023-01-24,36.08,35.66,42.32,Jawa Barat
1322,2023-01-25,36.79,36.02,42.32,Jawa Barat
1323,2023-01-26,35.45,37.97,42.32,Jawa Barat
1324,2023-01-27,35.16,36.77,42.32,Jawa Barat
1325,2023-01-28,36.08,35.45,41.74,Jawa Barat
1326,2023-01-29,34.76,36.77,41.5,Jawa Barat
1327,2023-01-30,35.16,36.77,41.5,Jawa Barat
1328,2023-01-31,35.16,36.77,42.32,Jawa Barat
1329,2023-02-01,35.16,36.77,43.16,Jawa Barat
1330,2023-02-02,35.45,37.14,43.53,Jawa Barat
1331,2023-02-03,36.37,38.73,42.68,Jawa Barat
1332,2023-02-04,35.45,37.14,42.68,Jawa Barat
1333,2023-02-05,35.45,37.14,42.68,Jawa Barat
1334,2023-02-06,34.83,36.03,42.07,Jawa Barat
1335,2023-02-07,36.37,36.2,42.9,Jawa Barat
1336,2023-02-08,35.45,35.4,42.23,Jawa Barat
1337,2023-02-09,36.37,36.2,42.23,Jawa Barat
1338,2023-02-10,35.45,36.2,42.23,Jawa Barat
1339,2023-02-11,34.46,34.0,40.58,Jawa Barat
1340,2023-02-12,33.59,34.36,39.6,Jawa Barat
1341,2023-02-13,34.46,35.14,39.79,Jawa Barat
1342,2023-02-14,35.15,35.14,40.58,Jawa Barat
1343,2023-02-15,34.26,35.14,40.58,Jawa Barat
1344,2023-02-16,34.26,35.14,40.58,Jawa Barat
1345,2023-02-17,35.15,35.14,40.58,Jawa Barat
1346,2023-02-18,35.15,35.14,40.58,Jawa Barat
1347,2023-02-19,23.48,34.86,41.3,Jawa Barat
1348,2023-02-20,35.93,36.89,42.69,Jawa Barat
1349,2023-02-21,34.86,35.04,41.3,Jawa Barat
1350,2023-02-22,34.39,36.25,41.3,Jawa Barat
1351,2023-02-23,35.62,35.54,41.3,Jawa Barat
1352,2023-02-24,36.08,36.25,41.3,Jawa Barat
1353,2023-02-25,36.65,37.01,41.49,Jawa Barat
1354,2023-02-26,35.94,37.01,41.3,Jawa Barat
1355,2023-02-27,36.58,36.64,41.49,Jawa Barat
1356,2023-02-28,36.58,37.37,41.49,Jawa Barat
1357,2023-03-01,36.58,36.64,41.3,Jawa Barat
1358,2023-03-02,36.58,36.25,41.3,Jawa Barat
1359,2023-03-03,36.58,36.25,41.3,Jawa Barat
1360,2023-03-04,36.3,37.64,42.69,Jawa Barat
1361,2023-03-05,35.94,35.83,41.3,Jawa Barat
1362,2023-03-06,36.25,35.83,41.3,Jawa Barat
1363,2023-03-07,35.45,35.83,41.1,Jawa Barat
1364,2023-03-08,35.78,36.25,41.3,Jawa Barat
1365,2023-03-09,35.62,35.83,41.3,Jawa Barat
1366,2023-03-10,35.62,35.83,41.3,Jawa Barat
1367,2023-03-11,35.62,36.27,41.3,Jawa Barat
1368,2023-03-12,35.62,35.83,41.3,Jawa Barat
1369,2023-03-13,36.54,35.83,41.3,Jawa Barat
1370,2023-03-14,36.54,35.83,41.3,Jawa Barat
1371,2023-03-15,36.71,36.69,41.3,Jawa Barat
1372,2023-03-16,36.71,36.69,41.3,Jawa Barat
1373,2023-03-17,36.87,36.25,41.3,Jawa Barat
1374,2023-03-18,36.71,36.25,41.3,Jawa Barat
1375,2023-03-19,36.56,36.25,41.49,Jawa Barat
1376,2023-03-20,37.01,36.69,41.3,Jawa Barat
1377,2023-03-21,36.87,36.25,41.3,Jawa Barat
1378,2023-03-22,36.87,36.97,41.3,Jawa Barat
1379,2023-03-23,36.71,36.69,41.3,Jawa Barat
1380,2023-03-24,36.71,36.37,39.6,Jawa Barat
1381,2023-03-25,36.71,36.37,40.5,Jawa Barat
1382,2023-03-26,36.4,35.94,40.5,Jawa Barat
1383,2023-03-27,34.82,36.19,39.84,Jawa Barat
1384,2023-03-28,36.71,36.37,40.5,Jawa Barat
1385,2023-03-29,36.71,36.37,40.5,Jawa Barat
1386,2023-03-30,36.54,36.23,40.5,Jawa Barat
1387,2023-03-31,36.37,36.23,40.3,Jawa Barat
1388,2023-04-01,36.37,35.96,40.3,Jawa Barat
1389,2023-04-02,36.37,36.23,39.9,Jawa Barat
1390,2023-04-03,36.37,35.96,40.3,Jawa Barat
1391,2023-04-04,36.54,35.96,40.3,Jawa Barat
1392,2023-04-05,36.37,35.53,39.9,Jawa Barat
1393,2023-04-06,36.37,35.96,40.3,Jawa Barat
1394,2023-04-07,36.37,35.96,40.3,Jawa Barat
1395,2023-04-08,36.2,35.96,39.9,Jawa Barat
1396,2023-04-09,36.37,35.96,40.3,Jawa Barat
1397,2023-04-10,36.06,35.53,39.9,Jawa Barat
1398,2023-04-11,37.09,35.23,39.9,Jawa Barat
1399,2023-04-12,36.37,35.96,40.3,Jawa Barat
1400,2023-04-13,36.37,35.96,40.3,Jawa Barat
1401,2023-04-14,36.06,35.53,39.9,Jawa Barat
1402,2023-04-15,36.06,35.53,39.9,Jawa Barat
1403,2023-04-16,36.2,35.74,39.9,Jawa Barat
1404,2023-04-17,36.2,35.96,39.56,Jawa Barat
1405,2023-04-18,36.84,35.96,39.9,Jawa Barat
1406,2023-04-19,36.7,36.16,39.9,Jawa Barat
1407,2023-04-20,36.87,36.89,40.5,Jawa Barat
1408,2023-04-21,34.5,34.71,38.6,Jawa Barat
1409,2023-04-22,35.05,35.22,38.25,Jawa Barat
1410,2023-04-23,34.5,34.71,24.06,Jawa Barat
1411,2023-04-24,34.5,34.71,38.6,Jawa Barat
1412,2023-04-25,34.5,34.71,38.6,Jawa Barat
1413,2023-04-26,36.06,35.83,38.6,Jawa Barat
1414,2023-04-27,36.7,36.25,40.3,Jawa Barat
1415,2023-04-28,36.52,35.83,39.9,Jawa Barat
1416,2023-04-29,36.52,35.83,39.9,Jawa Barat
1417,2023-04-30,36.52,36.04,39.9,Jawa Barat
1418,2023-05-01,36.52,36.04,39.59,Jawa Barat
1419,2023-05-02,36.52,35.83,39.59,Jawa Barat
1420,2023-05-03,36.52,35.83,39.9,Jawa Barat
1421,2023-05-04,36.52,35.83,39.9,Jawa Barat
1422,2023-05-05,36.52,35.83,39.9,Jawa Barat
1423,2023-05-06,36.52,35.83,39.9,Jawa Barat
1424,2023-05-07,36.52,35.83,39.9,Jawa Barat
1425,2023-05-08,36.52,35.83,39.9,Jawa Barat
1426,2023-05-09,36.52,35.83,39.9,Jawa Barat
1427,2023-05-10,36.52,35.83,39.9,Jawa Barat
1428,2023-05-11,36.52,35.83,39.9,Jawa Barat
1429,2023-05-12,36.52,35.83,39.9,Jawa Barat
1430,2023-05-13,36.52,35.83,39.9,Jawa Barat
1431,2023-05-14,36.52,35.83,39.9,Jawa Barat
1432,2023-05-15,36.52,35.83,40.1,Jawa Barat
1433,2023-05-16,36.52,35.83,39.9,Jawa Barat
1434,2023-05-17,36.52,35.62,39.9,Jawa Barat
1435,2023-05-18,36.52,35.83,39.9,Jawa Barat
1436,2023-05-19,36.52,35.83,39.9,Jawa Barat
1437,2023-01-06,49.49,45.64,28.87,Maluku
1438,2023-01-07,56.36,48.97,31.37,Maluku
1439,2023-01-08,54.7,49.54,31.37,Maluku
1440,2023-01-10,53.93,47.18,31.32,Maluku
1441,2023-01-11,51.36,46.09,31.32,Maluku
1442,2023-01-12,46.82,43.6,31.03,Maluku
1443,2023-01-13,46.23,41.93,30.26,Maluku
1444,2023-01-14,45.01,40.53,33.57,Maluku
1445,2023-01-15,43.65,38.17,29.59,Maluku
1446,2023-01-16,42.82,38.17,29.59,Maluku
1447,2023-01-17,42.82,37.16,28.51,Maluku
1448,2023-01-18,41.69,35.34,28.51,Maluku
1449,2023-01-19,42.82,35.34,27.98,Maluku
1450,2023-01-20,42.9,36.65,31.43,Maluku
1451,2023-01-21,43.02,35.57,32.91,Maluku
1452,2023-01-22,43.18,34.6,32.87,Maluku
1453,2023-01-23,42.34,31.73,32.03,Maluku
1454,2023-01-24,43.18,35.05,32.87,Maluku
1455,2023-01-25,42.34,33.8,32.87,Maluku
1456,2023-01-26,40.69,33.8,33.25,Maluku
1457,2023-01-27,39.79,34.41,33.25,Maluku
1458,2023-01-28,39.2,32.91,33.25,Maluku
1459,2023-01-29,39.02,31.91,33.06,Maluku
1460,2023-01-30,36.77,32.52,32.22,Maluku
1461,2023-01-31,38.91,30.77,32.22,Maluku
1462,2023-02-01,37.19,30.77,32.22,Maluku
1463,2023-02-02,37.19,30.77,32.22,Maluku
1464,2023-02-03,38.11,30.77,32.4,Maluku
1465,2023-02-04,37.83,30.77,32.4,Maluku
1466,2023-02-05,37.32,30.77,32.4,Maluku
1467,2023-02-06,36.37,32.08,32.03,Maluku
1468,2023-02-07,38.91,32.94,32.03,Maluku
1469,2023-02-08,38.68,33.8,32.03,Maluku
1470,2023-02-09,39.02,33.23,32.03,Maluku
1471,2023-02-10,39.56,33.23,32.22,Maluku
1472,2023-02-11,40.1,33.23,32.22,Maluku
1473,2023-02-12,40.79,33.23,32.22,Maluku
1474,2023-02-13,39.9,32.68,32.95,Maluku
1475,2023-02-14,40.79,33.66,32.95,Maluku
1476,2023-02-15,40.79,36.0,32.55,Maluku
1477,2023-02-16,40.79,35.54,32.32,Maluku
1478,2023-02-17,39.87,33.4,30.65,Maluku
1479,2023-02-18,39.9,33.7,32.75,Maluku
1480,2023-02-19,40.22,32.52,33.13,Maluku
1481,2023-02-20,39.34,33.84,33.13,Maluku
1482,2023-02-21,39.02,35.2,33.13,Maluku
1483,2023-02-22,39.02,34.68,33.13,Maluku
1484,2023-02-23,39.9,33.63,32.4,Maluku
1485,2023-02-24,39.88,33.36,32.4,Maluku
1486,2023-02-25,40.22,33.36,32.75,Maluku
1487,2023-02-26,39.34,31.82,33.11,Maluku
1488,2023-02-27,38.03,31.53,32.4,Maluku
1489,2023-02-28,37.7,31.38,32.4,Maluku
1490,2023-03-01,37.19,28.81,31.58,Maluku
1491,2023-03-02,37.19,28.41,31.58,Maluku
1492,2023-03-03,37.49,30.29,31.58,Maluku
1493,2023-03-04,35.45,29.83,31.58,Maluku
1494,2023-03-05,35.16,30.94,30.46,Maluku
1495,2023-03-06,35.16,30.29,30.46,Maluku
1496,2023-03-07,37.19,31.01,30.64,Maluku
1497,2023-03-08,39.02,33.17,31.58,Maluku
1498,2023-03-09,39.02,32.64,31.58,Maluku
1499,2023-03-10,39.6,33.09,31.58,Maluku
1500,2023-03-11,40.18,33.51,32.32,Maluku
1501,2023-03-12,40.58,33.51,31.92,Maluku
1502,2023-03-13,39.98,33.33,31.92,Maluku
1503,2023-03-14,39.55,33.33,31.92,Maluku
1504,2023-03-15,39.55,34.07,32.75,Maluku
1505,2023-03-16,39.55,33.51,32.03,Maluku
1506,2023-03-17,38.11,32.59,31.22,Maluku
1507,2023-03-18,38.11,32.59,31.58,Maluku
1508,2023-03-19,37.62,32.76,32.4,Maluku
1509,2023-03-20,35.16,30.94,30.64,Maluku
1510,2023-03-21,35.16,31.91,30.64,Maluku
1511,2023-03-22,38.34,33.8,31.92,Maluku
1512,2023-03-23,37.62,32.51,32.76,Maluku
1513,2023-03-24,39.1,32.23,32.4,Maluku
1514,2023-03-25,38.86,32.77,32.4,Maluku
1515,2023-03-26,39.1,32.05,32.4,Maluku
1516,2023-03-27,38.65,32.59,32.75,Maluku
1517,2023-03-28,39.1,32.32,32.75,Maluku
1518,2023-03-29,39.23,32.05,32.4,Maluku
1519,2023-03-30,39.23,33.05,33.13,Maluku
1520,2023-03-31,38.68,32.49,32.29,Maluku
1521,2023-04-01,40.06,32.21,32.29,Maluku
1522,2023-04-02,40.23,32.21,33.13,Maluku
1523,2023-04-03,35.45,31.82,33.13,Maluku
1524,2023-04-04,36.84,31.82,32.81,Maluku
1525,2023-04-05,36.67,29.5,33.49,Maluku
1526,2023-04-06,36.67,29.72,33.49,Maluku
1527,2023-04-07,38.16,30.82,33.49,Maluku
1528,2023-04-08,38.16,31.34,33.49,Maluku
1529,2023-04-09,38.16,31.78,33.21,Maluku
1530,2023-04-10,39.23,31.78,32.85,Maluku
1531,2023-04-11,38.16,30.55,32.29,Maluku
1532,2023-04-12,38.47,31.79,33.22,Maluku
1533,2023-04-13,39.02,32.65,32.29,Maluku
1534,2023-04-14,39.34,33.38,32.03,Maluku
1535,2023-04-15,39.2,35.34,32.75,Maluku
1536,2023-04-16,38.03,34.86,34.0,Maluku
1537,2023-04-17,39.66,35.8,34.36,Maluku
1538,2023-04-18,40.12,38.15,34.36,Maluku
1539,2023-04-19,40.58,38.45,34.54,Maluku
1540,2023-04-20,41.38,39.87,36.24,Maluku
1541,2023-04-21,40.58,38.96,37.05,Maluku
1542,2023-04-22,35.0,30.0,35.0,Maluku
1543,2023-04-23,35.0,30.0,37.42,Maluku
1544,2023-04-24,40.6,42.47,33.59,Maluku
1545,2023-04-25,42.03,38.51,33.59,Maluku
1546,2023-04-26,41.3,38.13,33.59,Maluku
1547,2023-04-27,42.23,41.18,34.71,Maluku
1548,2023-04-28,43.06,40.1,33.29,Maluku
1549,2023-04-29,43.83,40.6,34.84,Maluku
1550,2023-04-30,43.83,40.6,34.07,Maluku
1551,2023-05-01,43.83,40.23,33.61,Maluku
1552,2023-05-02,42.23,38.05,34.36,Maluku
1553,2023-05-03,42.23,39.08,34.36,Maluku
1554,2023-05-04,43.06,38.45,34.0,Maluku
1555,2023-05-05,42.23,38.45,34.0,Maluku
1556,2023-05-06,42.81,38.61,32.91,Maluku
1557,2023-05-07,42.23,37.48,32.22,Maluku
1558,2023-05-08,42.23,37.0,33.06,Maluku
1559,2023-05-09,41.46,37.76,33.06,Maluku
1560,2023-05-10,41.43,36.26,32.22,Maluku
1561,2023-05-11,42.36,37.25,32.22,Maluku
1562,2023-05-12,42.68,37.64,32.4,Maluku
1563,2023-05-13,41.6,35.54,32.4,Maluku
1564,2023-05-14,42.05,34.86,32.4,Maluku
1565,2023-05-15,41.6,37.43,32.75,Maluku
1566,2023-05-16,42.34,37.43,32.75,Maluku
1567,2023-05-17,42.34,35.8,32.75,Maluku
1568,2023-05-18,42.34,35.38,32.75,Maluku
1569,2023-05-19,42.68,36.49,32.4,Maluku
1570,2023-01-06,40.3,37.42,34.57,Kalimantan Tengah
1571,2023-01-07,40.71,38.46,34.55,Kalimantan Tengah
1572,2023-01-08,42.93,38.94,34.89,Kalimantan Tengah
1573,2023-01-09,41.8,38.9,34.9,Kalimantan Tengah
1574,2023-01-10,40.77,38.28,34.45,Kalimantan Tengah
1575,2023-01-11,41.22,38.14,34.47,Kalimantan Tengah
1576,2023-01-12,41.13,37.88,33.75,Kalimantan Tengah
1577,2023-01-13,41.44,37.36,33.75,Kalimantan Tengah
1578,2023-01-14,41.6,38.16,34.5,Kalimantan Tengah
1579,2023-01-15,40.98,37.83,34.47,Kalimantan Tengah
1580,2023-01-16,41.16,31.22,33.66,Kalimantan Tengah
