Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
2023-01-06,34.32,36.59,39.87,Jawa Barat
2023-01-07,34.32,37.75,39.87,Jawa Barat
2023-01-08,34.32,38.6,38.82,Jawa Barat
2023-01-10,37.2,38.1,42.1,Jawa Barat
2023-01-11,35.61,37.76,42.1,Jawa Barat
2023-01-12,37.32,36.08,42.57,Jawa Barat
2023-01-13,37.8,37.75,41.39,Jawa Barat
2023-01-14,37.43,38.16,40.58,Jawa Barat
2023-01-15,37.8,38.16,42.32,Jawa Barat
2023-01-16,36.65,38.16,42.32,Jawa Barat
2023-01-17,37.8,39.34,42.32,Jawa Barat
2023-01-18,37.0,37.52,42.81,Jawa Barat
2023-01-19,37.8,37.72,43.0,Jawa Barat
2023-01-20,36.08,35.83,41.64,Jawa Barat
2023-01-21,34.76,36.77,44.3,Jawa Barat
2023-01-22,36.37,35.32,43.26,Jawa Barat
2023-01-23,36.37,35.83,42.68,Jawa Barat
2023-01-24,36.08,35.66,42.32,Jawa Barat
2023-01-25,36.79,36.02,42.32,Jawa Barat
2023-01-26,35.45,37.97,42.32,Jawa Barat
2023-01-27,35.16,36.77,42.32,Jawa Barat
2023-01-28,36.08,35.45,41.74,Jawa Barat
2023-01-29,34.76,36.77,41.5,Jawa Barat
2023-01-30,35.16,36.77,41.5,Jawa Barat
2023-01-31,35.16,36.77,42.32,Jawa Barat
2023-02-01,35.16,36.77,43.16,Jawa Barat
2023-02-02,35.45,37.14,43.53,Jawa Barat
2023-02-03,36.37,38.73,42.68,Jawa Barat
2023-02-04,35.45,37.14,42.68,Jawa Barat
2023-02-05,35.45,37.14,42.68,Jawa Barat
2023-02-06,34.83,36.03,42.07,Jawa Barat
2023-02-07,36.37,36.2,42.9,Jawa Barat
2023-02-08,35.45,35.4,42.23,Jawa Barat
2023-02-09,36.37,36.2,42.23,Jawa Barat
2023-02-10,35.45,36.2,42.23,Jawa Barat
2023-02-11,35.62428571428571,36.33,40.58,Jawa Barat
2023-02-12,35.64918367346939,36.214285714285715,39.6,Jawa Barat
2023-02-13,35.67763848396501,36.082040816326526,39.79,Jawa Barat
2023-02-14,35.15,36.08947521865889,40.58,Jawa Barat
2023-02-15,35.624443981674304,36.07368596418159,40.58,Jawa Barat
2023-02-16,35.64936455048492,36.16992681620753,40.58,Jawa Barat
2023-02-17,35.15,36.16563064709432,40.58,Jawa Barat
2023-02-18,35.15,36.160720739536366,40.58,Jawa Barat
2023-02-19,35.43580438422766,36.13653798804156,41.3,Jawa Barat
2023-02-20,35.93,36.89,42.69,Jawa Barat
2023-02-21,34.86,36.24085391053147,41.3,Jawa Barat
2023-02-22,35.39994470234098,36.25,41.3,Jawa Barat
2023-02-23,35.62,35.54,41.3,Jawa Barat
2023-02-24,36.08,36.25,41.3,Jawa Barat
2023-02-25,36.65,37.01,41.49,Jawa Barat
2023-02-26,35.94,37.01,41.3,Jawa Barat
2023-02-27,36.58,36.64,41.49,Jawa Barat
2023-02-28,36.58,37.37,41.49,Jawa Barat
2023-03-01,36.58,36.64,41.3,Jawa Barat
2023-03-02,36.58,36.25,41.3,Jawa Barat
2023-03-03,36.58,36.25,41.3,Jawa Barat
2023-03-04,36.3,37.64,42.69,Jawa Barat
2023-03-05,35.94,35.83,41.3,Jawa Barat
2023-03-06,36.25,35.83,41.3,Jawa Barat
2023-03-07,35.45,35.83,41.1,Jawa Barat
2023-03-08,35.78,36.25,41.3,Jawa Barat
2023-03-09,35.62,35.83,41.3,Jawa Barat
2023-03-10,35.62,35.83,41.3,Jawa Barat
2023-03-11,35.62,36.27,41.3,Jawa Barat
2023-03-12,35.62,35.83,41.3,Jawa Barat
2023-03-13,36.54,35.83,41.3,Jawa Barat
2023-03-14,36.54,35.83,41.3,Jawa Barat
2023-03-15,36.71,36.69,41.3,Jawa Barat
2023-03-16,36.71,36.69,41.3,Jawa Barat
2023-03-17,36.87,36.25,41.3,Jawa Barat
2023-03-18,36.71,36.25,41.3,Jawa Barat
2023-03-19,36.56,36.25,41.49,Jawa Barat
2023-03-20,37.01,36.69,41.3,Jawa Barat
2023-03-21,36.87,36.25,41.3,Jawa Barat
2023-03-22,36.87,36.97,41.3,Jawa Barat
2023-03-23,36.71,36.69,41.3,Jawa Barat
2023-03-24,36.71,36.37,39.6,Jawa Barat
2023-03-25,36.71,36.37,40.5,Jawa Barat
2023-03-26,36.4,35.94,40.5,Jawa Barat
2023-03-27,34.82,36.19,39.84,Jawa Barat
2023-03-28,36.71,36.37,40.5,Jawa Barat
2023-03-29,36.71,36.37,40.5,Jawa Barat
2023-03-30,36.54,36.23,40.5,Jawa Barat
2023-03-31,36.37,36.23,40.3,Jawa Barat
2023-04-01,36.37,35.96,40.3,Jawa Barat
2023-04-02,36.37,36.23,39.9,Jawa Barat
2023-04-03,36.37,35.96,40.3,Jawa Barat
2023-04-04,36.54,35.96,40.3,Jawa Barat
2023-04-05,36.37,35.53,39.9,Jawa Barat
2023-04-06,36.37,35.96,40.3,Jawa Barat
2023-04-07,36.37,35.96,40.3,Jawa Barat
2023-04-08,36.2,35.96,39.9,Jawa Barat
2023-04-09,36.37,35.96,40.3,Jawa Barat
2023-04-10,36.06,35.53,39.9,Jawa Barat
2023-04-11,37.09,35.837142857142865,39.9,Jawa Barat
2023-04-12,36.37,35.96,40.3,Jawa Barat
2023-04-13,36.37,35.96,40.3,Jawa Barat
2023-04-14,36.06,35.53,39.9,Jawa Barat
2023-04-15,36.06,35.53,39.9,Jawa Barat
2023-04-16,36.2,35.74,39.9,Jawa Barat
2023-04-17,36.2,35.96,39.56,Jawa Barat
2023-04-18,36.84,35.96,39.9,Jawa Barat
2023-04-19,36.7,36.16,39.9,Jawa Barat
2023-04-20,36.87,36.89,40.5,Jawa Barat
2023-04-21,36.41857142857143,35.96714285714286,39.93714285714286,Jawa Barat
2023-04-22,35.05,36.029591836734696,39.94244897959184,Jawa Barat
2023-04-23,36.32551020408163,36.10096209912536,39.94851311953353,Jawa Barat
2023-04-24,36.34344023323615,36.15252811328613,39.95544356518118,Jawa Barat
2023-04-25,36.36393169512703,36.180032129469865,40.011935503064194,Jawa Barat
2023-04-26,36.06,35.83,40.027926289216225,Jawa Barat
2023-04-27,36.7,36.25,40.3,Jawa Barat
2023-04-28,36.52,35.83,39.9,Jawa Barat
2023-04-29,36.52,35.83,39.9,Jawa Barat
2023-04-30,36.52,36.04,39.9,Jawa Barat
2023-05-01,36.52,36.04,39.59,Jawa Barat
2023-05-02,36.52,35.83,39.59,Jawa Barat
2023-05-03,36.52,35.83,39.9,Jawa Barat
2023-05-04,36.52,35.83,39.9,Jawa Barat
2023-05-05,36.52,35.83,39.9,Jawa Barat
2023-05-06,36.52,35.83,39.9,Jawa Barat
2023-05-07,36.52,35.83,39.9,Jawa Barat
2023-05-08,36.52,35.83,39.9,Jawa Barat
2023-05-09,36.52,35.83,39.9,Jawa Barat
2023-05-10,36.52,35.83,39.9,Jawa Barat
2023-05-11,36.52,35.83,39.9,Jawa Barat
2023-05-12,36.52,35.83,39.9,Jawa Barat
2023-05-13,36.52,35.83,39.9,Jawa Barat
2023-05-14,36.52,35.83,39.9,Jawa Barat
2023-05-15,36.52,35.83,40.1,Jawa Barat
2023-05-16,36.52,35.83,39.9,Jawa Barat
2023-05-17,36.52,35.62,39.9,Jawa Barat
2023-05-18,36.52,35.83,39.9,Jawa Barat
2023-05-19,36.52,35.83,39.9,Jawa Barat
2023-05-20,36.52,35.62,39.47,Jawa Barat
2023-05-21,36.16,35.62,39.47,Jawa Barat
2023-05-22,36.16,35.83,39.47,Jawa Barat
2023-05-23,36.16,35.62,39.47,Jawa Barat
2023-05-24,36.52,35.62,39.47,Jawa Barat
2023-05-25,36.16,35.83,39.47,Jawa Barat
2023-05-26,36.16,35.83,39.47,Jawa Barat
2023-05-27,36.16,35.83,39.47,Jawa Barat
2023-05-28,36.47,35.83,39.47,Jawa Barat
2023-05-29,36.16,35.76999999999999,39.47,Jawa Barat
2023-05-30,36.16,35.83,39.47,Jawa Barat
2023-05-31,36.16,35.62,39.47,Jawa Barat
2023-06-01,36.16,35.83,39.47,Jawa Barat
2023-06-02,36.16,35.62,39.47,Jawa Barat
2023-06-03,36.16,35.83,39.47,Jawa Barat
2023-06-04,35.53,35.83,39.47,Jawa Barat
2023-06-05,36.16,35.83,39.47,Jawa Barat
2023-06-06,36.16,35.83,39.47,Jawa Barat
2023-06-07,36.16,35.83,39.47,Jawa Barat
2023-06-08,36.16,35.83,39.47,Jawa Barat
2023-01-06,40.71,36.81,37.2,Jawa Tengah
2023-01-07,40.74,36.81,37.2,Jawa Tengah
2023-01-08,41.19,39.11,37.2,Jawa Tengah
2023-01-09,42.89,37.57666666666667,37.2,Jawa Tengah
2023-01-10,40.17,37.97,37.2,Jawa Tengah
2023-01-11,40.4,38.17,37.2,Jawa Tengah
2023-01-12,40.51,37.68,37.199999999999996,Jawa Tengah
2023-01-13,41.98,38.85,37.199999999999996,Jawa Tengah
2023-01-14,41.22,38.023809523809526,37.49,Jawa Tengah
2023-01-15,41.19428571428572,37.94,37.24142857142857,Jawa Tengah
2023-01-16,41.33,37.43,37.07,Jawa Tengah
2023-01-17,40.65,37.79,36.91,Jawa Tengah
2023-01-18,40.05,37.55,37.18734693877551,Jawa Tengah
2023-01-19,40.28,37.91,36.6,Jawa Tengah
2023-01-20,40.61,37.06,37.21,Jawa Tengah
2023-01-21,39.85,37.39,36.47,Jawa Tengah
2023-01-22,40.06,37.12,36.89,Jawa Tengah
2023-01-23,39.78,37.07,36.73,Jawa Tengah
2023-01-24,39.86,37.21,36.67,Jawa Tengah
2023-01-25,40.14,37.64,37.34,Jawa Tengah
2023-01-26,40.66,37.42,37.49,Jawa Tengah
2023-01-27,40.02,37.42,37.24,Jawa Tengah
2023-01-28,40.38,37.65,37.3,Jawa Tengah
2023-01-29,40.26,37.75,37.06,Jawa Tengah
2023-01-30,40.01,37.92,37.24,Jawa Tengah
2023-01-31,40.19,37.62,37.39,Jawa Tengah
2023-02-01,40.01,38.19,37.53,Jawa Tengah
2023-02-02,40.12,37.82,37.57,Jawa Tengah
2023-02-03,40.01,38.25,37.5,Jawa Tengah
2023-02-04,39.94,37.885714285714286,37.19,Jawa Tengah
2023-02-05,40.19,38.16,37.07,Jawa Tengah
2023-02-06,40.99,37.77,37.14,Jawa Tengah
2023-02-07,41.02,37.74,37.35,Jawa Tengah
2023-02-08,40.99,37.74,37.4,Jawa Tengah
2023-02-09,40.98,37.69,37.6,Jawa Tengah
2023-02-10,40.64,36.99,36.79,Jawa Tengah
2023-02-11,40.67857142857143,37.63,37.27,Jawa Tengah
2023-02-12,40.74,37.7,37.19,Jawa Tengah
2023-02-13,40.4,36.82,37.28,Jawa Tengah
2023-02-14,40.79,37.15,37.61,Jawa Tengah
2023-02-15,42.13,36.95,37.69,Jawa Tengah
2023-02-16,41.5,37.71,37.3,Jawa Tengah
2023-02-17,41.06,37.11,37.03,Jawa Tengah
2023-02-18,41.04265306122449,37.77,36.63,Jawa Tengah
2023-02-19,41.32,37.71,37.49,Jawa Tengah
2023-02-20,42.16,37.41,37.37,Jawa Tengah
2023-02-21,42.63,37.61,36.94,Jawa Tengah
2023-02-22,41.55,37.43,37.42,Jawa Tengah
2023-02-23,41.76,36.99,36.68,Jawa Tengah
2023-02-24,41.55,37.28,37.65,Jawa Tengah
2023-02-25,41.37,37.48,37.06,Jawa Tengah
2023-02-26,41.71,37.01,37.96,Jawa Tengah
2023-02-27,40.97,36.8,36.63,Jawa Tengah
2023-02-28,41.64857142857143,37.41,37.49,Jawa Tengah
2023-03-01,41.508367346938776,36.68,37.09,Jawa Tengah
2023-03-02,41.47,37.21,37.21,Jawa Tengah
2023-03-03,41.01,37.18,37.72,Jawa Tengah
2023-03-04,41.14,36.94,37.54,Jawa Tengah
2023-03-05,42.02,37.32,37.3,Jawa Tengah
2023-03-06,41.35,37.24,37.84,Jawa Tengah
2023-03-07,41.37,36.67,37.4,Jawa Tengah
2023-03-08,42.53,37.53,37.95,Jawa Tengah
2023-03-09,42.11,37.22,38.12,Jawa Tengah
2023-03-10,41.89,37.41,37.74,Jawa Tengah
2023-03-11,41.42,36.47,37.68,Jawa Tengah
2023-03-12,41.28,37.35,38.15,Jawa Tengah
2023-03-13,41.81,37.24,37.66,Jawa Tengah
2023-03-14,42.44,37.84,37.56,Jawa Tengah
2023-03-15,42.01,37.7,37.2,Jawa Tengah
2023-03-16,41.44,37.32,37.03,Jawa Tengah
2023-03-17,41.5,37.49,38.25,Jawa Tengah
2023-03-18,42.14,37.64,37.85,Jawa Tengah
2023-03-19,41.57,37.61,37.5,Jawa Tengah
2023-03-20,42.37,37.77,38.04,Jawa Tengah
2023-03-21,42.4,38.1,38.35,Jawa Tengah
2023-03-22,42.02,38.17,38.86,Jawa Tengah
2023-03-23,41.41,37.55,38.64,Jawa Tengah
2023-03-24,42.19,37.88,38.77,Jawa Tengah
2023-03-25,42.19,38.0,38.9,Jawa Tengah
2023-03-26,41.98,38.02,39.05,Jawa Tengah
2023-03-27,42.11,37.81,38.76,Jawa Tengah
2023-03-28,42.31,37.67,38.1,Jawa Tengah
2023-03-29,42.21,38.02,38.74,Jawa Tengah
2023-03-30,42.15,38.02,38.45,Jawa Tengah
2023-03-31,41.73,37.67,38.02,Jawa Tengah
2023-04-01,42.32,37.29,38.62,Jawa Tengah
2023-04-02,42.73,37.61,38.59,Jawa Tengah
2023-04-03,41.74,37.09,38.47,Jawa Tengah
2023-04-04,41.72,37.27,38.17,Jawa Tengah
2023-04-05,42.53,37.39,38.32,Jawa Tengah
2023-04-06,41.33,37.47714285714285,38.31,Jawa Tengah
2023-04-07,42.2,37.92,38.8,Jawa Tengah
2023-04-08,43.5,38.19,38.91,Jawa Tengah
2023-04-09,43.36,38.16,39.11,Jawa Tengah
2023-04-10,42.59,37.63,38.95,Jawa Tengah
2023-04-11,42.62,37.61,38.652857142857144,Jawa Tengah
2023-04-12,42.589999999999996,37.768163265306114,38.72183673469387,Jawa Tengah
2023-04-13,42.66,37.52,38.66,Jawa Tengah
2023-04-14,42.84,37.43,38.02,Jawa Tengah
2023-04-15,42.39,37.758309037900865,37.29,Jawa Tengah
2023-04-16,42.33,36.92,37.8,Jawa Tengah
2023-04-17,41.78,37.51949604331528,38.29924198250729,Jawa Tengah
2023-04-18,42.54,37.36,38.32,Jawa Tengah
2023-04-19,42.17,36.88,38.69,Jawa Tengah
2023-04-20,41.88,36.28,38.96,Jawa Tengah
2023-04-21,41.99,36.64,38.93,Jawa Tengah
2023-04-22,43.13,37.99,38.75,Jawa Tengah
2023-04-23,42.6,36.91,38.73,Jawa Tengah
2023-04-24,42.11,36.65,38.74,Jawa Tengah
2023-04-25,42.97,36.98,38.49,Jawa Tengah
2023-04-26,42.16,36.79,38.47,Jawa Tengah
2023-04-27,41.46,36.4,38.33,Jawa Tengah
2023-04-28,42.0,36.65,38.26,Jawa Tengah
2023-04-29,41.6,36.910000000000004,38.37,Jawa Tengah
2023-04-30,41.71,36.55,38.33,Jawa Tengah
2023-05-01,41.16,36.18,37.83,Jawa Tengah
2023-05-02,42.21,36.88,38.01,Jawa Tengah
2023-05-03,42.19,36.84,38.97,Jawa Tengah
2023-05-04,42.65,37.21,39.06,Jawa Tengah
2023-05-05,42.58,37.25,39.05,Jawa Tengah
2023-05-06,41.79,36.83,38.49,Jawa Tengah
2023-05-07,43.03,37.9,38.67,Jawa Tengah
2023-05-08,42.3,37.35,38.73,Jawa Tengah
2023-05-09,42.27,37.09,38.68,Jawa Tengah
2023-05-10,42.02,37.49,38.55,Jawa Tengah
2023-05-11,41.93,36.93,39.01,Jawa Tengah
2023-05-12,41.71,37.18,38.74,Jawa Tengah
2023-05-13,41.99,37.17,38.64,Jawa Tengah
2023-05-14,42.27,36.74,39.14,Jawa Tengah
2023-05-15,41.95,36.42,38.6,Jawa Tengah
2023-05-16,41.97,36.72,38.16,Jawa Tengah
2023-05-17,41.33,36.02,37.14,Jawa Tengah
2023-05-18,41.44,36.23,37.08,Jawa Tengah
2023-05-19,43.27,37.65,38.06,Jawa Tengah
2023-05-20,41.69,36.41,38.04,Jawa Tengah
2023-05-21,42.08,36.94,38.29,Jawa Tengah
2023-05-22,42.08,36.46,38.01,Jawa Tengah
2023-05-23,41.78,36.42,38.16,Jawa Tengah
2023-05-24,41.86,36.78,37.97,Jawa Tengah
2023-05-25,41.63,36.8,37.8,Jawa Tengah
2023-05-26,41.94,36.78,37.72,Jawa Tengah
2023-05-27,42.1,36.65571428571429,37.82,Jawa Tengah
2023-05-28,41.58,36.45,37.79,Jawa Tengah
2023-05-29,41.9,36.69,37.72,Jawa Tengah
2023-05-30,41.82,36.81,37.26,Jawa Tengah
2023-05-31,41.86,36.57,37.38,Jawa Tengah
2023-06-01,41.79,36.63,37.78,Jawa Tengah
2023-06-02,41.92,36.47,37.81,Jawa Tengah
2023-06-03,42.81,36.91,37.52,Jawa Tengah
2023-06-04,42.43,36.64,37.19,Jawa Tengah
2023-06-05,41.8,36.63,37.38,Jawa Tengah
2023-06-06,41.58,36.4,37.46,Jawa Tengah
2023-06-07,41.94,36.6,37.14,Jawa Tengah
2023-06-08,42.03857142857142,36.45,37.27,Jawa Tengah
2023-01-06,34.09,33.43,30.98,D.I Yogyakarta
2023-01-07,35.36,33.43,30.98,D.I Yogyakarta
2023-01-08,35.57,33.92,30.98,D.I Yogyakarta
2023-01-09,35.69,32.1,33.36,D.I Yogyakarta
2023-01-10,35.07,33.43,32.66,D.I Yogyakarta
2023-01-11,35.156,32.58,32.98,D.I Yogyakarta
2023-01-12,33.72,32.74,31.989999999999995,D.I Yogyakarta
2023-01-13,34.28,33.04,32.46,D.I Yogyakarta
2023-01-14,34.57,32.93,32.83,D.I Yogyakarta
2023-01-15,34.84,33.79,33.3,D.I Yogyakarta
2023-01-16,34.28,32.97,32.54,D.I Yogyakarta
2023-01-17,34.18,33.29,32.56,D.I Yogyakarta
2023-01-18,33.76,32.83,32.66,D.I Yogyakarta
2023-01-19,34.45,32.99,32.81,D.I Yogyakarta
2023-01-20,34.5,32.92,32.7,D.I Yogyakarta
2023-01-21,34.77,33.29,32.63,D.I Yogyakarta
2023-01-22,34.78,32.92,33.06,D.I Yogyakarta
2023-01-23,33.79,32.8,32.708571428571425,D.I Yogyakarta
2023-01-24,34.44,32.97,32.55,D.I Yogyakarta
2023-01-25,34.16,32.72,32.55,D.I Yogyakarta
2023-01-26,34.36,32.71,32.45,D.I Yogyakarta
2023-01-27,33.88,32.9,32.36,D.I Yogyakarta
2023-01-28,34.22,32.85,32.9,D.I Yogyakarta
2023-01-29,34.8,32.75,32.39,D.I Yogyakarta
2023-01-30,34.69,32.89,32.63,D.I Yogyakarta
2023-01-31,34.4,33.14,32.62,D.I Yogyakarta
2023-02-01,34.18,32.99,32.9,D.I Yogyakarta
2023-02-02,34.89,33.06,33.4,D.I Yogyakarta
2023-02-03,34.08,32.48,32.64,D.I Yogyakarta
2023-02-04,34.75,32.74,32.98,D.I Yogyakarta
2023-02-05,34.62,32.66,32.78,D.I Yogyakarta
2023-02-06,34.54,32.84,33.01,D.I Yogyakarta
2023-02-07,34.2,32.83,32.94,D.I Yogyakarta
2023-02-08,34.72,32.6,32.88,D.I Yogyakarta
2023-02-09,33.96,32.09,33.1,D.I Yogyakarta
2023-02-10,33.5,32.54,32.85,D.I Yogyakarta
2023-02-11,34.94,33.24,33.39,D.I Yogyakarta
2023-02-12,33.33,32.51,32.67,D.I Yogyakarta
2023-02-13,33.98,32.96,33.05,D.I Yogyakarta
2023-02-14,34.089999999999996,33.19,33.0,D.I Yogyakarta
2023-02-15,34.38,33.48,33.02,D.I Yogyakarta
2023-02-16,33.76,32.51,32.64,D.I Yogyakarta
2023-02-17,33.76,32.86,32.7,D.I Yogyakarta
2023-02-18,33.34,32.964285714285715,32.59,D.I Yogyakarta
2023-02-19,34.21,32.34,32.809999999999995,D.I Yogyakarta
2023-02-20,33.92,32.94,32.85,D.I Yogyakarta
2023-02-21,33.75,33.09,33.19,D.I Yogyakarta
2023-02-22,33.61,32.99,32.75,D.I Yogyakarta
2023-02-23,33.91,33.29,32.88,D.I Yogyakarta
2023-02-24,33.68,32.78,32.48,D.I Yogyakarta
2023-02-25,34.44,33.48,33.15,D.I Yogyakarta
2023-02-26,33.93,33.03,32.73,D.I Yogyakarta
2023-02-27,33.34,33.01,32.91,D.I Yogyakarta
2023-02-28,33.39,32.99,33.01,D.I Yogyakarta
2023-03-01,33.26,32.86,33.0,D.I Yogyakarta
2023-03-02,33.66,32.9,32.58,D.I Yogyakarta
2023-03-03,33.76,33.24,33.0,D.I Yogyakarta
2023-03-04,33.9,32.79,32.87,D.I Yogyakarta
2023-03-05,34.22,32.97,32.82,D.I Yogyakarta
2023-03-06,34.43,33.21,32.78,D.I Yogyakarta
2023-03-07,34.52,33.0,32.9,D.I Yogyakarta
2023-03-08,34.34,33.04,32.98,D.I Yogyakarta
2023-03-09,33.99,33.08,32.96,D.I Yogyakarta
2023-03-10,34.37,33.2,32.96,D.I Yogyakarta
2023-03-11,34.4,33.19,33.47,D.I Yogyakarta
2023-03-12,34.18,33.32,33.18,D.I Yogyakarta
2023-03-13,34.14,33.22,32.83,D.I Yogyakarta
2023-03-14,34.01,33.3,32.93,D.I Yogyakarta
2023-03-15,34.09,33.15,32.8,D.I Yogyakarta
2023-03-16,34.03,33.26,33.08,D.I Yogyakarta
2023-03-17,34.08,33.15,32.99,D.I Yogyakarta
2023-03-18,33.92,32.99,33.14,D.I Yogyakarta
2023-03-19,34.23,33.07,33.18,D.I Yogyakarta
2023-03-20,33.96,32.76,32.54,D.I Yogyakarta
2023-03-21,33.99,33.27,33.11,D.I Yogyakarta
2023-03-22,34.03,33.35,33.04,D.I Yogyakarta
2023-03-23,33.59,33.23,32.34,D.I Yogyakarta
2023-03-24,33.83,32.91,33.03,D.I Yogyakarta
2023-03-25,34.73,33.39,33.28,D.I Yogyakarta
2023-03-26,34.19,33.36,33.16,D.I Yogyakarta
2023-03-27,34.35,33.03,33.31,D.I Yogyakarta
2023-03-28,34.25,33.14,33.16,D.I Yogyakarta
2023-03-29,34.03,33.18,32.78,D.I Yogyakarta
2023-03-30,34.44,33.22,33.22,D.I Yogyakarta
2023-03-31,34.48,33.21,32.7,D.I Yogyakarta
2023-04-01,34.35285714285714,33.14,33.08,D.I Yogyakarta
2023-04-02,34.76,33.41,33.29,D.I Yogyakarta
2023-04-03,34.38,33.190000000000005,33.0,D.I Yogyakarta
2023-04-04,34.39,33.47,32.85,D.I Yogyakarta
2023-04-05,34.15,33.24,32.94,D.I Yogyakarta
2023-04-06,35.06,33.16,32.87,D.I Yogyakarta
2023-04-07,34.43,33.52,33.38,D.I Yogyakarta
2023-04-08,34.34,33.37,33.34,D.I Yogyakarta
2023-04-09,34.27,33.26,33.18,D.I Yogyakarta
2023-04-10,34.43,33.55,33.21,D.I Yogyakarta
2023-04-11,33.87,33.62,33.7,D.I Yogyakarta
2023-04-12,34.23,33.4,33.1,D.I Yogyakarta
2023-04-13,33.89,33.44,33.15,D.I Yogyakarta
2023-04-14,33.98,33.2,32.67,D.I Yogyakarta
2023-04-15,34.144285714285715,33.27,33.2,D.I Yogyakarta
2023-04-16,33.9,33.3,33.15,D.I Yogyakarta
2023-04-17,34.25,33.32,33.13,D.I Yogyakarta
2023-04-18,34.02,33.32,33.54,D.I Yogyakarta
2023-04-19,34.02,33.37,33.6,D.I Yogyakarta
2023-04-20,34.4,33.317142857142855,34.42,D.I Yogyakarta
2023-04-21,34.1,34.87,35.2,D.I Yogyakarta
2023-04-22,36.98,37.01,37.46,D.I Yogyakarta
2023-04-23,34.66,36.16,37.04,D.I Yogyakarta
2023-04-24,34.43,34.18,34.23,D.I Yogyakarta
2023-04-25,35.12,34.39,34.08,D.I Yogyakarta
2023-04-26,34.815714285714286,34.1,33.55,D.I Yogyakarta
2023-04-27,34.03,33.77,33.92,D.I Yogyakarta
2023-04-28,33.61,33.88,34.19,D.I Yogyakarta
2023-04-29,34.8065306122449,32.45,34.01,D.I Yogyakarta
2023-04-30,34.44,34.34,34.36,D.I Yogyakarta
2023-05-01,33.58,33.74,34.07,D.I Yogyakarta
2023-05-02,33.97,33.7,33.81,D.I Yogyakarta
2023-05-03,33.8,33.86,34.07,D.I Yogyakarta
2023-05-04,33.44,33.4,33.43,D.I Yogyakarta
2023-05-05,33.96,33.96,33.63,D.I Yogyakarta
2023-05-06,33.86,33.69,33.71,D.I Yogyakarta
2023-05-07,33.71,33.86,33.29,D.I Yogyakarta
2023-05-08,34.18,34.07,34.01,D.I Yogyakarta
2023-05-09,33.89,33.48,33.38,D.I Yogyakarta
2023-05-10,33.75,33.65,33.38,D.I Yogyakarta
2023-05-11,33.83,33.81,33.39,D.I Yogyakarta
2023-05-12,34.06,33.46,33.35,D.I Yogyakarta
2023-05-13,33.64,33.62,33.33,D.I Yogyakarta
2023-05-14,33.41,33.22,32.81,D.I Yogyakarta
2023-05-15,33.75,32.38,33.58,D.I Yogyakarta
2023-05-16,33.81,33.83,33.66,D.I Yogyakarta
2023-05-17,33.9,33.86,33.357142857142854,D.I Yogyakarta
2023-05-18,33.52,33.52,33.82,D.I Yogyakarta
2023-05-19,33.72714285714286,33.48,33.39,D.I Yogyakarta
2023-05-20,33.6795918367347,33.68,33.45,D.I Yogyakarta
2023-05-21,33.74,33.64,33.59,D.I Yogyakarta
2023-05-22,33.25,33.2,33.4,D.I Yogyakarta
2023-05-23,33.66096209912537,33.29,33.523877551020405,D.I Yogyakarta
2023-05-24,33.4,33.56,33.8,D.I Yogyakarta
2023-05-25,33.71,33.64,33.54,D.I Yogyakarta
2023-05-26,33.55,33.72,33.54,D.I Yogyakarta
2023-05-27,33.38,33.12,33.35,D.I Yogyakarta
2023-05-28,34.25,33.73,33.63,D.I Yogyakarta
2023-05-29,33.28,33.11,33.12,D.I Yogyakarta
2023-05-30,33.59,33.19,33.08,D.I Yogyakarta
2023-05-31,33.37,33.34,33.16,D.I Yogyakarta
2023-06-01,33.6,33.66,33.66,D.I Yogyakarta
2023-06-02,33.36,33.27,33.5,D.I Yogyakarta
2023-06-03,33.4,33.08,33.36,D.I Yogyakarta
2023-06-04,33.51,33.339999999999996,33.26,D.I Yogyakarta
2023-06-05,33.44428571428571,33.28428571428572,33.92,D.I Yogyakarta
2023-06-06,33.55,33.32,33.27,D.I Yogyakarta
2023-06-07,33.44,33.35,33.27,D.I Yogyakarta
2023-06-08,33.38,33.55,33.65,D.I Yogyakarta
2023-01-06,33.36,36.21,34.57,Jawa Timur
2023-01-07,33.36,36.21,34.57,Jawa Timur
2023-01-08,33.36,36.21,36.03,Jawa Timur
2023-01-09,33.36,36.93,38.38,Jawa Timur
2023-01-10,33.36,36.39,35.68,Jawa Timur
2023-01-11,33.36,36.39,35.68,Jawa Timur
2023-01-12,33.36000000000001,36.38999999999999,35.68,Jawa Timur
2023-01-13,33.36000000000001,36.38999999999999,35.68,Jawa Timur
2023-01-14,33.36000000000001,36.41571428571428,35.68,Jawa Timur
2023-01-15,37.59,36.44510204081632,34.89,Jawa Timur
2023-01-16,33.964285714285715,36.47868804664723,36.03,Jawa Timur
2023-01-17,39.02,36.74,37.89,Jawa Timur
2023-01-18,38.8,36.74,37.89,Jawa Timur
2023-01-19,41.17,37.46,37.15,Jawa Timur
2023-01-20,39.62,36.75,38.07,Jawa Timur
2023-01-21,41.72,36.74,38.07,Jawa Timur
2023-01-22,41.72,36.74,38.07,Jawa Timur
2023-01-23,41.72,36.33,37.86,Jawa Timur
2023-01-24,41.72,36.33,37.86,Jawa Timur
2023-01-25,40.85,36.72714285714285,37.86,Jawa Timur
